time,source,target,st,tt,t,id
235440,75,6,PC,PSI*,12/03/2011 11:00,1333
235440,15,50,PC,PC,12/03/2011 11:00,1024
235440,90,20,PC*,PSI*,12/03/2011 11:00,750
235440,88,125,PC,PC,12/03/2011 11:00,1018
235440,81,6,PC,PSI*,12/03/2011 11:00,1114
235440,94,99,PC*,PC*,12/03/2011 11:00,150
235440,37,33,PC,PC*,12/03/2011 11:00,13
235440,11,4,PC*,PC*,12/03/2011 11:00,977
235440,26,19,PC,PSI*,12/03/2011 11:00,1314
235440,20,5,PSI*,PSI*,12/03/2011 11:00,849
235440,106,54,PC,PC*,12/03/2011 11:00,78
235440,23,26,PC,PC,12/03/2011 11:00,353
235460,104,63,PC,PC,12/03/2011 11:00,325
235460,67,108,PC,PC,12/03/2011 11:00,236
235460,15,51,PC,PC*,12/03/2011 11:00,554
235460,94,109,PC*,PC*,12/03/2011 11:00,27
235460,3,11,PC*,PC*,12/03/2011 11:00,817
235460,23,40,PC,PC*,12/03/2011 11:00,1331
235460,104,108,PC,PC,12/03/2011 11:00,314
235460,67,63,PC,PC,12/03/2011 11:00,149
235460,16,31,PC*,PC*,12/03/2011 11:00,549
235460,26,40,PC,PC*,12/03/2011 11:00,1323
235460,104,67,PC,PC,12/03/2011 11:00,350
235460,50,51,PC,PC*,12/03/2011 11:00,836
235460,33,6,PC*,PSI*,12/03/2011 11:00,1338
235460,75,6,PC,PSI*,12/03/2011 11:00,1333
235460,15,50,PC,PC,12/03/2011 11:00,1024
235460,81,6,PC,PSI*,12/03/2011 11:00,1114
235460,23,19,PC,PSI*,12/03/2011 11:00,1342
235460,37,33,PC,PC*,12/03/2011 11:00,13
235460,63,108,PC,PC,12/03/2011 11:00,239
235460,79,2,PC*,PC*,12/03/2011 11:00,506
235460,26,19,PC,PSI*,12/03/2011 11:00,1314
235460,106,54,PC,PC*,12/03/2011 11:00,78
235460,23,26,PC,PC,12/03/2011 11:00,353
235460,26,37,PC,PC,12/03/2011 11:00,15
235480,23,37,PC,PC,12/03/2011 11:00,834
235480,25,58,PC,PC,12/03/2011 11:00,324
235480,104,63,PC,PC,12/03/2011 11:00,325
235480,67,108,PC,PC,12/03/2011 11:00,236
235480,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235480,15,51,PC,PC*,12/03/2011 11:00,554
235480,94,109,PC*,PC*,12/03/2011 11:00,27
235480,3,11,PC*,PC*,12/03/2011 11:00,817
235480,37,6,PC,PSI*,12/03/2011 11:00,1337
235480,104,108,PC,PC,12/03/2011 11:00,314
235480,67,63,PC,PC,12/03/2011 11:00,149
235480,16,31,PC*,PC*,12/03/2011 11:00,549
235480,26,40,PC,PC*,12/03/2011 11:00,1323
235480,104,67,PC,PC,12/03/2011 11:00,350
235480,50,51,PC,PC*,12/03/2011 11:00,836
235480,33,6,PC*,PSI*,12/03/2011 11:00,1338
235480,75,6,PC,PSI*,12/03/2011 11:00,1333
235480,15,50,PC,PC,12/03/2011 11:00,1024
235480,81,6,PC,PSI*,12/03/2011 11:00,1114
235480,94,99,PC*,PC*,12/03/2011 11:00,150
235480,23,19,PC,PSI*,12/03/2011 11:00,1342
235480,37,33,PC,PC*,12/03/2011 11:00,13
235480,63,108,PC,PC,12/03/2011 11:00,239
235480,26,19,PC,PSI*,12/03/2011 11:00,1314
235480,106,54,PC,PC*,12/03/2011 11:00,78
235480,58,27,PC,PC,12/03/2011 11:00,843
235480,23,26,PC,PC,12/03/2011 11:00,353
235500,25,58,PC,PC,12/03/2011 11:00,324
235500,104,63,PC,PC,12/03/2011 11:00,325
235500,67,108,PC,PC,12/03/2011 11:00,236
235500,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235500,33,83,PC*,PC*,12/03/2011 11:00,1343
235500,15,51,PC,PC*,12/03/2011 11:00,554
235500,111,11,PC*,PC*,12/03/2011 11:00,1341
235500,36,63,PC,PC,12/03/2011 11:00,448
235500,36,67,PC,PC,12/03/2011 11:00,451
235500,3,11,PC*,PC*,12/03/2011 11:00,817
235500,75,33,PC,PC*,12/03/2011 11:00,1336
235500,66,110,PC,PC,12/03/2011 11:00,157
235500,104,108,PC,PC,12/03/2011 11:00,314
235500,67,63,PC,PC,12/03/2011 11:00,149
235500,16,31,PC*,PC*,12/03/2011 11:00,549
235500,26,40,PC,PC*,12/03/2011 11:00,1323
235500,104,67,PC,PC,12/03/2011 11:00,350
235500,50,51,PC,PC*,12/03/2011 11:00,836
235500,33,6,PC*,PSI*,12/03/2011 11:00,1338
235500,15,50,PC,PC,12/03/2011 11:00,1024
235500,88,125,PC,PC,12/03/2011 11:00,1018
235500,25,27,PC,PC,12/03/2011 11:00,357
235500,94,99,PC*,PC*,12/03/2011 11:00,150
235500,23,19,PC,PSI*,12/03/2011 11:00,1342
235500,85,42,PSI*,PSI*,12/03/2011 11:00,227
235500,63,108,PC,PC,12/03/2011 11:00,239
235500,26,19,PC,PSI*,12/03/2011 11:00,1314
235500,88,54,PC,PC*,12/03/2011 11:00,1344
235500,106,54,PC,PC*,12/03/2011 11:00,78
235500,75,83,PC,PC*,12/03/2011 11:00,1345
235500,23,26,PC,PC,12/03/2011 11:00,353
235500,36,108,PC,PC,12/03/2011 11:00,446
235520,54,45,PC*,PC*,12/03/2011 11:00,74
235520,25,58,PC,PC,12/03/2011 11:00,324
235520,104,63,PC,PC,12/03/2011 11:00,325
235520,90,95,PC*,PC*,12/03/2011 11:00,192
235520,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235520,15,51,PC,PC*,12/03/2011 11:00,554
235520,94,109,PC*,PC*,12/03/2011 11:00,27
235520,36,63,PC,PC,12/03/2011 11:00,448
235520,36,104,PC,PC,12/03/2011 11:00,617
235520,3,11,PC*,PC*,12/03/2011 11:00,817
235520,75,33,PC,PC*,12/03/2011 11:00,1336
235520,66,110,PC,PC,12/03/2011 11:00,157
235520,104,108,PC,PC,12/03/2011 11:00,314
235520,26,40,PC,PC*,12/03/2011 11:00,1323
235520,88,6,PC,PSI*,12/03/2011 11:00,1346
235520,50,51,PC,PC*,12/03/2011 11:00,836
235520,15,50,PC,PC,12/03/2011 11:00,1024
235520,88,125,PC,PC,12/03/2011 11:00,1018
235520,11,69,PC*,PC*,12/03/2011 11:00,187
235520,25,27,PC,PC,12/03/2011 11:00,357
235520,94,99,PC*,PC*,12/03/2011 11:00,150
235520,23,19,PC,PSI*,12/03/2011 11:00,1342
235520,69,6,PC*,PSI*,12/03/2011 11:00,978
235520,63,108,PC,PC,12/03/2011 11:00,239
235520,26,19,PC,PSI*,12/03/2011 11:00,1314
235520,81,33,PC,PC*,12/03/2011 11:00,71
235520,106,54,PC,PC*,12/03/2011 11:00,78
235520,58,27,PC,PC,12/03/2011 11:00,843
235520,23,26,PC,PC,12/03/2011 11:00,353
235520,36,108,PC,PC,12/03/2011 11:00,446
235540,51,44,PC*,PC*,12/03/2011 11:00,330
235540,25,58,PC,PC,12/03/2011 11:00,324
235540,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235540,15,51,PC,PC*,12/03/2011 11:00,554
235540,94,111,PC*,PC*,12/03/2011 11:00,1332
235540,15,44,PC,PC*,12/03/2011 11:00,1347
235540,3,11,PC*,PC*,12/03/2011 11:00,817
235540,75,33,PC,PC*,12/03/2011 11:00,1336
235540,66,110,PC,PC,12/03/2011 11:00,157
235540,111,99,PC*,PC*,12/03/2011 11:00,956
235540,50,51,PC,PC*,12/03/2011 11:00,836
235540,106,68,PC,PC*,12/03/2011 11:00,983
235540,15,50,PC,PC,12/03/2011 11:00,1024
235540,88,125,PC,PC,12/03/2011 11:00,1018
235540,50,44,PC,PC*,12/03/2011 11:00,1348
235540,94,99,PC*,PC*,12/03/2011 11:00,150
235540,23,19,PC,PSI*,12/03/2011 11:00,1342
235540,69,6,PC*,PSI*,12/03/2011 11:00,978
235540,26,19,PC,PSI*,12/03/2011 11:00,1314
235540,106,54,PC,PC*,12/03/2011 11:00,78
235540,58,27,PC,PC,12/03/2011 11:00,843
235540,23,26,PC,PC,12/03/2011 11:00,353
235560,25,58,PC,PC,12/03/2011 11:00,324
235560,104,63,PC,PC,12/03/2011 11:00,325
235560,15,51,PC,PC*,12/03/2011 11:00,554
235560,3,11,PC*,PC*,12/03/2011 11:00,817
235560,15,9,PC,PSI*,12/03/2011 11:00,1189
235560,66,110,PC,PC,12/03/2011 11:00,157
235560,104,108,PC,PC,12/03/2011 11:00,314
235560,111,99,PC*,PC*,12/03/2011 11:00,956
235560,50,51,PC,PC*,12/03/2011 11:00,836
235560,82,69,PC*,PC*,12/03/2011 11:00,1349
235560,81,75,PC,PC,12/03/2011 11:00,1259
235560,69,6,PC*,PSI*,12/03/2011 11:00,978
235560,3,6,PC*,PSI*,12/03/2011 11:00,1350
235560,63,108,PC,PC,12/03/2011 11:00,239
235560,26,19,PC,PSI*,12/03/2011 11:00,1314
235560,81,33,PC,PC*,12/03/2011 11:00,71
235560,11,6,PC*,PSI*,12/03/2011 11:00,797
235560,106,54,PC,PC*,12/03/2011 11:00,78
235560,58,27,PC,PC,12/03/2011 11:00,843
235560,23,26,PC,PC,12/03/2011 11:00,353
235580,25,58,PC,PC,12/03/2011 11:00,324
235580,104,63,PC,PC,12/03/2011 11:00,325
235580,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235580,15,51,PC,PC*,12/03/2011 11:00,554
235580,3,11,PC*,PC*,12/03/2011 11:00,817
235580,66,110,PC,PC,12/03/2011 11:00,157
235580,104,108,PC,PC,12/03/2011 11:00,314
235580,111,99,PC*,PC*,12/03/2011 11:00,956
235580,26,40,PC,PC*,12/03/2011 11:00,1323
235580,51,9,PC*,PSI*,12/03/2011 11:00,1351
235580,50,51,PC,PC*,12/03/2011 11:00,836
235580,106,110,PC,PC,12/03/2011 11:00,158
235580,25,27,PC,PC,12/03/2011 11:00,357
235580,94,99,PC*,PC*,12/03/2011 11:00,150
235580,63,108,PC,PC,12/03/2011 11:00,239
235580,26,19,PC,PSI*,12/03/2011 11:00,1314
235580,81,33,PC,PC*,12/03/2011 11:00,71
235580,37,108,PC,PC,12/03/2011 11:00,230
235580,11,6,PC*,PSI*,12/03/2011 11:00,797
235580,54,110,PC*,PC,12/03/2011 11:00,1352
235580,48,58,PC,PC,12/03/2011 11:00,1315
235580,106,54,PC,PC*,12/03/2011 11:00,78
235580,58,27,PC,PC,12/03/2011 11:00,843
235580,23,26,PC,PC,12/03/2011 11:00,353
235600,51,44,PC*,PC*,12/03/2011 11:00,330
235600,99,69,PC*,PC*,12/03/2011 11:00,1353
235600,25,58,PC,PC,12/03/2011 11:00,324
235600,104,63,PC,PC,12/03/2011 11:00,325
235600,15,51,PC,PC*,12/03/2011 11:00,554
235600,9,44,PSI*,PC*,12/03/2011 11:00,1354
235600,15,44,PC,PC*,12/03/2011 11:00,1347
235600,15,9,PC,PSI*,12/03/2011 11:00,1189
235600,66,110,PC,PC,12/03/2011 11:00,157
235600,104,108,PC,PC,12/03/2011 11:00,314
235600,111,99,PC*,PC*,12/03/2011 11:00,956
235600,111,69,PC*,PC*,12/03/2011 11:00,1169
235600,37,63,PC,PC,12/03/2011 11:00,132
235600,51,9,PC*,PSI*,12/03/2011 11:00,1351
235600,50,51,PC,PC*,12/03/2011 11:00,836
235600,81,75,PC,PC,12/03/2011 11:00,1259
235600,50,9,PC,PSI*,12/03/2011 11:00,1355
235600,15,50,PC,PC,12/03/2011 11:00,1024
235600,94,99,PC*,PC*,12/03/2011 11:00,150
235600,63,108,PC,PC,12/03/2011 11:00,239
235600,26,19,PC,PSI*,12/03/2011 11:00,1314
235600,37,108,PC,PC,12/03/2011 11:00,230
235600,11,6,PC*,PSI*,12/03/2011 11:00,797
235600,54,110,PC*,PC,12/03/2011 11:00,1352
235600,106,54,PC,PC*,12/03/2011 11:00,78
235600,58,27,PC,PC,12/03/2011 11:00,843
235600,23,26,PC,PC,12/03/2011 11:00,353
235600,77,13,PC*,PSI*,12/03/2011 11:00,1356
235620,1,101,PC*,PC*,12/03/2011 11:00,569
235620,104,63,PC,PC,12/03/2011 11:00,325
235620,55,44,PC*,PC*,12/03/2011 11:00,1357
235620,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235620,15,51,PC,PC*,12/03/2011 11:00,554
235620,75,40,PC,PC*,12/03/2011 11:00,1204
235620,111,11,PC*,PC*,12/03/2011 11:00,1341
235620,15,44,PC,PC*,12/03/2011 11:00,1347
235620,75,33,PC,PC*,12/03/2011 11:00,1336
235620,15,9,PC,PSI*,12/03/2011 11:00,1189
235620,106,66,PC,PC,12/03/2011 11:00,19
235620,104,108,PC,PC,12/03/2011 11:00,314
235620,77,69,PC*,PC*,12/03/2011 11:00,169
235620,26,40,PC,PC*,12/03/2011 11:00,1323
235620,37,63,PC,PC,12/03/2011 11:00,132
235620,50,51,PC,PC*,12/03/2011 11:00,836
235620,15,50,PC,PC,12/03/2011 11:00,1024
235620,51,55,PC*,PC*,12/03/2011 11:00,635
235620,50,44,PC,PC*,12/03/2011 11:00,1348
235620,104,37,PC,PC,12/03/2011 11:00,327
235620,63,108,PC,PC,12/03/2011 11:00,239
235620,37,108,PC,PC,12/03/2011 11:00,230
235620,11,6,PC*,PSI*,12/03/2011 11:00,797
235620,106,54,PC,PC*,12/03/2011 11:00,78
235620,58,27,PC,PC,12/03/2011 11:00,843
235620,23,26,PC,PC,12/03/2011 11:00,353
235620,77,13,PC*,PSI*,12/03/2011 11:00,1356
235640,25,58,PC,PC,12/03/2011 11:00,324
235640,104,63,PC,PC,12/03/2011 11:00,325
235640,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235640,15,51,PC,PC*,12/03/2011 11:00,554
235640,75,40,PC,PC*,12/03/2011 11:00,1204
235640,56,110,PC,PC,12/03/2011 11:00,140
235640,106,66,PC,PC,12/03/2011 11:00,19
235640,23,40,PC,PC*,12/03/2011 11:00,1331
235640,104,108,PC,PC,12/03/2011 11:00,314
235640,77,69,PC*,PC*,12/03/2011 11:00,169
235640,26,40,PC,PC*,12/03/2011 11:00,1323
235640,37,63,PC,PC,12/03/2011 11:00,132
235640,50,51,PC,PC*,12/03/2011 11:00,836
235640,81,75,PC,PC,12/03/2011 11:00,1259
235640,63,108,PC,PC,12/03/2011 11:00,239
235640,13,6,PSI*,PSI*,12/03/2011 11:00,1358
235640,37,108,PC,PC,12/03/2011 11:00,230
235640,11,6,PC*,PSI*,12/03/2011 11:00,797
235640,58,27,PC,PC,12/03/2011 11:00,843
235640,23,26,PC,PC,12/03/2011 11:00,353
235640,67,4,PC,PC*,12/03/2011 11:00,1359
235660,65,22,PSI*,PSI*,12/03/2011 11:00,1014
235660,104,63,PC,PC,12/03/2011 11:00,325
235660,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235660,15,51,PC,PC*,12/03/2011 11:00,554
235660,91,65,PSI*,PSI*,12/03/2011 11:00,829
235660,106,66,PC,PC,12/03/2011 11:00,19
235660,26,40,PC,PC*,12/03/2011 11:00,1323
235660,37,63,PC,PC,12/03/2011 11:00,132
235660,50,51,PC,PC*,12/03/2011 11:00,836
235660,88,125,PC,PC,12/03/2011 11:00,1018
235660,27,110,PC,PC,12/03/2011 11:00,1360
235660,1,44,PC*,PC*,12/03/2011 11:00,97
235660,63,108,PC,PC,12/03/2011 11:00,239
235660,37,108,PC,PC,12/03/2011 11:00,230
235660,11,6,PC*,PSI*,12/03/2011 11:00,797
235660,23,26,PC,PC,12/03/2011 11:00,353
235660,67,4,PC,PC*,12/03/2011 11:00,1359
235680,95,69,PC*,PC*,12/03/2011 11:00,177
235680,3,69,PC*,PC*,12/03/2011 11:00,1361
235680,15,51,PC,PC*,12/03/2011 11:00,554
235680,95,79,PC*,PC*,12/03/2011 11:00,664
235680,106,66,PC,PC,12/03/2011 11:00,19
235680,85,13,PSI*,PSI*,12/03/2011 11:00,841
235680,77,69,PC*,PC*,12/03/2011 11:00,169
235680,37,63,PC,PC,12/03/2011 11:00,132
235680,80,47,PC*,PSI*,12/03/2011 11:00,1362
235680,50,51,PC,PC*,12/03/2011 11:00,836
235680,62,51,PC,PC*,12/03/2011 11:00,1363
235680,15,50,PC,PC,12/03/2011 11:00,1024
235680,88,125,PC,PC,12/03/2011 11:00,1018
235680,27,110,PC,PC,12/03/2011 11:00,1360
235680,63,108,PC,PC,12/03/2011 11:00,239
235680,95,77,PC*,PC*,12/03/2011 11:00,178
235680,50,62,PC,PC,12/03/2011 11:00,804
235680,37,108,PC,PC,12/03/2011 11:00,230
235680,16,44,PC*,PC*,12/03/2011 11:00,103
235680,11,6,PC*,PSI*,12/03/2011 11:00,797
235680,58,27,PC,PC,12/03/2011 11:00,843
235680,23,26,PC,PC,12/03/2011 11:00,353
235700,28,104,PC,PC,12/03/2011 11:00,47
235700,3,69,PC*,PC*,12/03/2011 11:00,1361
235700,106,66,PC,PC,12/03/2011 11:00,19
235700,37,63,PC,PC,12/03/2011 11:00,132
235700,80,47,PC*,PSI*,12/03/2011 11:00,1362
235700,81,75,PC,PC,12/03/2011 11:00,1259
235700,67,57,PC,PC*,12/03/2011 11:00,1364
235700,15,62,PC,PC,12/03/2011 11:00,476
235700,27,110,PC,PC,12/03/2011 11:00,1360
235700,63,108,PC,PC,12/03/2011 11:00,239
235700,26,19,PC,PSI*,12/03/2011 11:00,1314
235700,50,62,PC,PC,12/03/2011 11:00,804
235700,37,108,PC,PC,12/03/2011 11:00,230
235700,16,44,PC*,PC*,12/03/2011 11:00,103
235700,11,6,PC*,PSI*,12/03/2011 11:00,797
235700,23,26,PC,PC,12/03/2011 11:00,353
235700,60,91,PSI*,PSI*,12/03/2011 11:00,1071
235700,77,47,PC*,PSI*,12/03/2011 11:00,1365
235720,5,6,PSI*,PSI*,12/03/2011 11:00,1123
235720,11,59,PC*,PC*,12/03/2011 11:00,384
235720,67,108,PC,PC,12/03/2011 11:00,236
235720,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235720,3,69,PC*,PC*,12/03/2011 11:00,1361
235720,106,66,PC,PC,12/03/2011 11:00,19
235720,95,47,PC*,PSI*,12/03/2011 11:00,1366
235720,67,63,PC,PC,12/03/2011 11:00,149
235720,95,11,PC*,PC*,12/03/2011 11:00,669
235720,37,63,PC,PC,12/03/2011 11:00,132
235720,81,75,PC,PC,12/03/2011 11:00,1259
235720,15,62,PC,PC,12/03/2011 11:00,476
235720,27,110,PC,PC,12/03/2011 11:00,1360
235720,77,11,PC*,PC*,12/03/2011 11:00,724
235720,27,67,PC,PC,12/03/2011 11:00,1299
235720,63,108,PC,PC,12/03/2011 11:00,239
235720,43,80,PC*,PC*,12/03/2011 11:00,151
235720,95,77,PC*,PC*,12/03/2011 11:00,178
235720,50,62,PC,PC,12/03/2011 11:00,804
235720,37,108,PC,PC,12/03/2011 11:00,230
235720,67,37,PC,PC,12/03/2011 11:00,265
235720,23,26,PC,PC,12/03/2011 11:00,353
235740,95,69,PC*,PC*,12/03/2011 11:00,177
235740,67,108,PC,PC,12/03/2011 11:00,236
235740,20,22,PSI*,PSI*,12/03/2011 11:00,1103
235740,3,69,PC*,PC*,12/03/2011 11:00,1361
235740,14,42,PSI*,PSI*,12/03/2011 11:00,1367
235740,3,11,PC*,PC*,12/03/2011 11:00,817
235740,11,2,PC*,PC*,12/03/2011 11:00,630
235740,106,66,PC,PC,12/03/2011 11:00,19
235740,67,63,PC,PC,12/03/2011 11:00,149
235740,95,11,PC*,PC*,12/03/2011 11:00,669
235740,85,73,PSI*,PSI*,12/03/2011 11:00,835
235740,37,63,PC,PC,12/03/2011 11:00,132
235740,81,75,PC,PC,12/03/2011 11:00,1259
235740,15,50,PC,PC,12/03/2011 11:00,1024
235740,88,125,PC,PC,12/03/2011 11:00,1018
235740,15,62,PC,PC,12/03/2011 11:00,476
235740,27,110,PC,PC,12/03/2011 11:00,1360
235740,11,69,PC*,PC*,12/03/2011 11:00,187
235740,25,27,PC,PC,12/03/2011 11:00,357
235740,63,108,PC,PC,12/03/2011 11:00,239
235740,37,108,PC,PC,12/03/2011 11:00,230
235740,37,108,PC,PC,12/03/2011 11:00,230
235740,20,5,PSI*,PSI*,12/03/2011 11:00,849
235740,67,37,PC,PC,12/03/2011 11:00,265
235740,13,115,PSI*,PSI*,12/03/2011 11:00,757
235740,23,26,PC,PC,12/03/2011 11:00,353
235740,14,115,PSI*,PSI*,12/03/2011 11:00,1368
235760,95,69,PC*,PC*,12/03/2011 11:00,177
235760,67,108,PC,PC,12/03/2011 11:00,236
235760,14,6,PSI*,PSI*,12/03/2011 11:00,1369
235760,3,69,PC*,PC*,12/03/2011 11:00,1361
235760,85,61,PSI*,PSI*,12/03/2011 11:00,1370
235760,106,66,PC,PC,12/03/2011 11:00,19
235760,67,63,PC,PC,12/03/2011 11:00,149
235760,95,11,PC*,PC*,12/03/2011 11:00,669
235760,37,63,PC,PC,12/03/2011 11:00,132
235760,81,75,PC,PC,12/03/2011 11:00,1259
235760,25,110,PC,PC,12/03/2011 11:00,875
235760,15,50,PC,PC,12/03/2011 11:00,1024
235760,88,125,PC,PC,12/03/2011 11:00,1018
235760,15,62,PC,PC,12/03/2011 11:00,476
235760,27,110,PC,PC,12/03/2011 11:00,1360
235760,11,69,PC*,PC*,12/03/2011 11:00,187
235760,63,108,PC,PC,12/03/2011 11:00,239
235760,26,19,PC,PSI*,12/03/2011 11:00,1314
235760,50,62,PC,PC,12/03/2011 11:00,804
235760,37,108,PC,PC,12/03/2011 11:00,230
235760,67,37,PC,PC,12/03/2011 11:00,265
235760,13,115,PSI*,PSI*,12/03/2011 11:00,757
235760,23,26,PC,PC,12/03/2011 11:00,353
235780,67,108,PC,PC,12/03/2011 11:00,236
235780,3,69,PC*,PC*,12/03/2011 11:00,1361
235780,85,61,PSI*,PSI*,12/03/2011 11:00,1370
235780,88,104,PC,PC,12/03/2011 11:00,326
235780,106,66,PC,PC,12/03/2011 11:00,19
235780,62,16,PC,PC*,12/03/2011 11:00,1371
235780,81,26,PC,PC,12/03/2011 11:00,99
235780,67,63,PC,PC,12/03/2011 11:00,149
235780,85,73,PSI*,PSI*,12/03/2011 11:00,835
235780,37,63,PC,PC,12/03/2011 11:00,132
235780,60,13,PSI*,PSI*,12/03/2011 11:00,81
235780,15,50,PC,PC,12/03/2011 11:00,1024
235780,88,125,PC,PC,12/03/2011 11:00,1018
235780,15,62,PC,PC,12/03/2011 11:00,476
235780,27,110,PC,PC,12/03/2011 11:00,1360
235780,11,69,PC*,PC*,12/03/2011 11:00,187
235780,23,19,PC,PSI*,12/03/2011 11:00,1342
235780,63,108,PC,PC,12/03/2011 11:00,239
235780,63,108,PC,PC,12/03/2011 11:00,239
235780,13,6,PSI*,PSI*,12/03/2011 11:00,1358
235780,53,14,PSI*,PSI*,12/03/2011 11:00,754
235780,26,19,PC,PSI*,12/03/2011 11:00,1314
235780,50,62,PC,PC,12/03/2011 11:00,804
235780,37,108,PC,PC,12/03/2011 11:00,230
235780,67,37,PC,PC,12/03/2011 11:00,265
235780,23,26,PC,PC,12/03/2011 11:00,353
235780,104,125,PC,PC,12/03/2011 11:00,1372
235800,15,16,PC,PC*,12/03/2011 11:30,1373
235800,67,108,PC,PC,12/03/2011 11:30,236
235800,15,43,PC,PC*,12/03/2011 11:30,522
235800,50,16,PC,PC*,12/03/2011 11:30,1374
235800,106,66,PC,PC,12/03/2011 11:30,19
235800,62,16,PC,PC*,12/03/2011 11:30,1371
235800,81,26,PC,PC,12/03/2011 11:30,99
235800,67,63,PC,PC,12/03/2011 11:30,149
235800,26,104,PC,PC,12/03/2011 11:30,436
235800,26,75,PC,PC,12/03/2011 11:30,1137
235800,81,75,PC,PC,12/03/2011 11:30,1259
235800,60,13,PSI*,PSI*,12/03/2011 11:30,81
235800,15,50,PC,PC,12/03/2011 11:30,1024
235800,88,125,PC,PC,12/03/2011 11:30,1018
235800,15,62,PC,PC,12/03/2011 11:30,476
235800,62,43,PC,PC*,12/03/2011 11:30,373
235800,27,110,PC,PC,12/03/2011 11:30,1360
235800,11,69,PC*,PC*,12/03/2011 11:30,187
235800,63,108,PC,PC,12/03/2011 11:30,239
235800,81,104,PC,PC,12/03/2011 11:30,84
235800,67,37,PC,PC,12/03/2011 11:30,265
235800,106,75,PC,PC,12/03/2011 11:30,1375
235820,15,43,PC,PC*,12/03/2011 11:30,522
235820,26,110,PC,PC,12/03/2011 11:30,892
235820,50,16,PC,PC*,12/03/2011 11:30,1374
235820,36,104,PC,PC,12/03/2011 11:30,617
235820,66,110,PC,PC,12/03/2011 11:30,157
235820,16,43,PC*,PC*,12/03/2011 11:30,704
235820,62,16,PC,PC*,12/03/2011 11:30,1371
235820,67,63,PC,PC,12/03/2011 11:30,149
235820,106,104,PC,PC,12/03/2011 11:30,70
235820,26,66,PC,PC,12/03/2011 11:30,0
235820,15,50,PC,PC,12/03/2011 11:30,1024
235820,88,125,PC,PC,12/03/2011 11:30,1018
235820,62,43,PC,PC*,12/03/2011 11:30,373
235820,11,69,PC*,PC*,12/03/2011 11:30,187
235820,63,108,PC,PC,12/03/2011 11:30,239
235820,75,104,PC,PC,12/03/2011 11:30,1376
235820,63,110,PC,PC,12/03/2011 11:30,1377
235820,108,110,PC,PC,12/03/2011 11:30,1378
235820,106,75,PC,PC,12/03/2011 11:30,1375
235840,95,69,PC*,PC*,12/03/2011 11:30,177
235840,23,76,PC,teacher,12/03/2011 11:30,1379
235840,24,58,PC,PC,12/03/2011 11:30,681
235840,16,51,PC*,PC*,12/03/2011 11:30,1380
235840,26,110,PC,PC,12/03/2011 11:30,892
235840,50,16,PC,PC*,12/03/2011 11:30,1374
235840,3,11,PC*,PC*,12/03/2011 11:30,817
235840,66,110,PC,PC,12/03/2011 11:30,157
235840,62,16,PC,PC*,12/03/2011 11:30,1371
235840,15,50,PC,PC,12/03/2011 11:30,1024
235840,62,43,PC,PC*,12/03/2011 11:30,373
235840,63,108,PC,PC,12/03/2011 11:30,239
235840,77,3,PC*,PC*,12/03/2011 11:30,198
235860,88,104,PC,PC,12/03/2011 11:30,326
235860,36,104,PC,PC,12/03/2011 11:30,617
235860,37,29,PC,PC,12/03/2011 11:30,221
235860,67,63,PC,PC,12/03/2011 11:30,149
235860,77,69,PC*,PC*,12/03/2011 11:30,169
235860,56,106,PC,PC,12/03/2011 11:30,50
235860,36,29,PC,PC,12/03/2011 11:30,852
235860,25,27,PC,PC,12/03/2011 11:30,357
235860,8,84,PSI*,PSI*,12/03/2011 11:30,784
235860,58,27,PC,PC,12/03/2011 11:30,843
235860,95,16,PC*,PC*,12/03/2011 11:30,92
235860,23,26,PC,PC,12/03/2011 11:30,353
235860,63,125,PC,PC,12/03/2011 11:30,1381
235880,88,104,PC,PC,12/03/2011 11:30,326
235880,66,110,PC,PC,12/03/2011 11:30,157
235880,67,63,PC,PC,12/03/2011 11:30,149
235880,77,69,PC*,PC*,12/03/2011 11:30,169
235880,56,106,PC,PC,12/03/2011 11:30,50
235880,36,29,PC,PC,12/03/2011 11:30,852
235880,95,16,PC*,PC*,12/03/2011 11:30,92
235880,23,26,PC,PC,12/03/2011 11:30,353
235900,88,104,PC,PC,12/03/2011 11:30,326
235900,37,29,PC,PC,12/03/2011 11:30,221
235900,66,110,PC,PC,12/03/2011 11:30,157
235900,16,69,PC*,PC*,12/03/2011 11:30,100
235900,95,16,PC*,PC*,12/03/2011 11:30,92
235900,23,26,PC,PC,12/03/2011 11:30,353
235920,95,69,PC*,PC*,12/03/2011 11:30,177
235920,88,104,PC,PC,12/03/2011 11:30,326
235920,66,110,PC,PC,12/03/2011 11:30,157
235920,16,69,PC*,PC*,12/03/2011 11:30,100
235920,88,125,PC,PC,12/03/2011 11:30,1018
235920,95,16,PC*,PC*,12/03/2011 11:30,92
235920,23,26,PC,PC,12/03/2011 11:30,353
