time,src,dst,ss,ds,t,id
144780,53,14,PSI*,PSI*,12/02/2011 10:13,754
144800,46,39,PSI*,PSI*,12/02/2011 10:13,260
144800,85,42,PSI*,PSI*,12/02/2011 10:13,227
144800,52,18,PSI*,PSI*,12/02/2011 10:13,1016
144820,46,39,PSI*,PSI*,12/02/2011 10:13,260
144820,85,42,PSI*,PSI*,12/02/2011 10:13,227
144820,52,18,PSI*,PSI*,12/02/2011 10:13,1016
144840,46,39,PSI*,PSI*,12/02/2011 10:14,260
144840,38,42,PSI*,PSI*,12/02/2011 10:14,112
144840,85,42,PSI*,PSI*,12/02/2011 10:14,227
144840,52,18,PSI*,PSI*,12/02/2011 10:14,1016
144860,46,39,PSI*,PSI*,12/02/2011 10:14,260
144860,85,42,PSI*,PSI*,12/02/2011 10:14,227
144860,52,18,PSI*,PSI*,12/02/2011 10:14,1016
144880,46,39,PSI*,PSI*,12/02/2011 10:14,260
144880,85,42,PSI*,PSI*,12/02/2011 10:14,227
144880,52,18,PSI*,PSI*,12/02/2011 10:14,1016
144900,46,39,PSI*,PSI*,12/02/2011 10:15,260
144900,38,42,PSI*,PSI*,12/02/2011 10:15,112
144900,85,42,PSI*,PSI*,12/02/2011 10:15,227
144900,52,18,PSI*,PSI*,12/02/2011 10:15,1016
144920,46,39,PSI*,PSI*,12/02/2011 10:15,260
144920,38,42,PSI*,PSI*,12/02/2011 10:15,112
144920,85,42,PSI*,PSI*,12/02/2011 10:15,227
144920,52,18,PSI*,PSI*,12/02/2011 10:15,1016
144940,46,39,PSI*,PSI*,12/02/2011 10:15,260
144940,38,42,PSI*,PSI*,12/02/2011 10:15,112
144940,85,42,PSI*,PSI*,12/02/2011 10:15,227
144940,52,18,PSI*,PSI*,12/02/2011 10:15,1016
144960,46,39,PSI*,PSI*,12/02/2011 10:16,260
144960,38,42,PSI*,PSI*,12/02/2011 10:16,112
144960,85,42,PSI*,PSI*,12/02/2011 10:16,227
144960,52,18,PSI*,PSI*,12/02/2011 10:16,1016
144980,46,39,PSI*,PSI*,12/02/2011 10:16,260
144980,38,42,PSI*,PSI*,12/02/2011 10:16,112
144980,85,42,PSI*,PSI*,12/02/2011 10:16,227
144980,52,18,PSI*,PSI*,12/02/2011 10:16,1016
145000,46,39,PSI*,PSI*,12/02/2011 10:16,260
145000,85,42,PSI*,PSI*,12/02/2011 10:16,227
145000,52,18,PSI*,PSI*,12/02/2011 10:16,1016
145000,73,74,PSI*,PSI*,12/02/2011 10:16,194
145020,46,39,PSI*,PSI*,12/02/2011 10:17,260
145020,85,42,PSI*,PSI*,12/02/2011 10:17,227
145020,52,18,PSI*,PSI*,12/02/2011 10:17,1016
145020,73,74,PSI*,PSI*,12/02/2011 10:17,194
145040,46,39,PSI*,PSI*,12/02/2011 10:17,260
145040,38,42,PSI*,PSI*,12/02/2011 10:17,112
145040,85,42,PSI*,PSI*,12/02/2011 10:17,227
145040,52,18,PSI*,PSI*,12/02/2011 10:17,1016
145060,46,39,PSI*,PSI*,12/02/2011 10:17,260
145060,38,42,PSI*,PSI*,12/02/2011 10:17,112
145060,85,42,PSI*,PSI*,12/02/2011 10:17,227
145060,52,18,PSI*,PSI*,12/02/2011 10:17,1016
145060,73,74,PSI*,PSI*,12/02/2011 10:17,194
145080,46,39,PSI*,PSI*,12/02/2011 10:18,260
145080,88,125,PC,PC,12/02/2011 10:18,1018
145080,85,42,PSI*,PSI*,12/02/2011 10:18,227
145080,52,18,PSI*,PSI*,12/02/2011 10:18,1016
145080,53,14,PSI*,PSI*,12/02/2011 10:18,754
145080,73,74,PSI*,PSI*,12/02/2011 10:18,194
145100,46,39,PSI*,PSI*,12/02/2011 10:18,260
145100,85,42,PSI*,PSI*,12/02/2011 10:18,227
145100,52,18,PSI*,PSI*,12/02/2011 10:18,1016
145100,73,74,PSI*,PSI*,12/02/2011 10:18,194
145120,46,39,PSI*,PSI*,12/02/2011 10:18,260
145120,85,42,PSI*,PSI*,12/02/2011 10:18,227
145120,52,18,PSI*,PSI*,12/02/2011 10:18,1016
145120,73,74,PSI*,PSI*,12/02/2011 10:18,194
145140,46,39,PSI*,PSI*,12/02/2011 10:19,260
145140,85,42,PSI*,PSI*,12/02/2011 10:19,227
145140,52,18,PSI*,PSI*,12/02/2011 10:19,1016
145140,73,74,PSI*,PSI*,12/02/2011 10:19,194
145160,30,83,PC*,PC*,12/02/2011 10:19,614
145160,46,39,PSI*,PSI*,12/02/2011 10:19,260
145160,85,42,PSI*,PSI*,12/02/2011 10:19,227
145160,52,18,PSI*,PSI*,12/02/2011 10:19,1016
145160,73,74,PSI*,PSI*,12/02/2011 10:19,194
145180,46,39,PSI*,PSI*,12/02/2011 10:19,260
145180,85,42,PSI*,PSI*,12/02/2011 10:19,227
145180,52,18,PSI*,PSI*,12/02/2011 10:19,1016
145180,73,74,PSI*,PSI*,12/02/2011 10:19,194
145200,46,39,PSI*,PSI*,12/02/2011 10:20,260
145200,85,42,PSI*,PSI*,12/02/2011 10:20,227
145200,52,18,PSI*,PSI*,12/02/2011 10:20,1016
145200,73,74,PSI*,PSI*,12/02/2011 10:20,194
145220,46,39,PSI*,PSI*,12/02/2011 10:20,260
145220,85,42,PSI*,PSI*,12/02/2011 10:20,227
145220,52,18,PSI*,PSI*,12/02/2011 10:20,1016
145220,53,14,PSI*,PSI*,12/02/2011 10:20,754
145240,46,39,PSI*,PSI*,12/02/2011 10:20,260
145240,85,42,PSI*,PSI*,12/02/2011 10:20,227
145240,52,18,PSI*,PSI*,12/02/2011 10:20,1016
145240,53,14,PSI*,PSI*,12/02/2011 10:20,754
145260,30,83,PC*,PC*,12/02/2011 10:21,614
145260,46,39,PSI*,PSI*,12/02/2011 10:21,260
145260,85,42,PSI*,PSI*,12/02/2011 10:21,227
145260,52,18,PSI*,PSI*,12/02/2011 10:21,1016
145260,53,14,PSI*,PSI*,12/02/2011 10:21,754
145280,30,83,PC*,PC*,12/02/2011 10:21,614
145280,46,39,PSI*,PSI*,12/02/2011 10:21,260
145280,85,42,PSI*,PSI*,12/02/2011 10:21,227
145280,52,18,PSI*,PSI*,12/02/2011 10:21,1016
145300,46,39,PSI*,PSI*,12/02/2011 10:21,260
145300,1,71,PC*,PC*,12/02/2011 10:21,483
145300,85,42,PSI*,PSI*,12/02/2011 10:21,227
145300,52,18,PSI*,PSI*,12/02/2011 10:21,1016
145320,34,114,PSI*,PSI*,12/02/2011 10:22,1013
145320,46,39,PSI*,PSI*,12/02/2011 10:22,260
145320,85,42,PSI*,PSI*,12/02/2011 10:22,227
145320,52,18,PSI*,PSI*,12/02/2011 10:22,1016
145340,46,39,PSI*,PSI*,12/02/2011 10:22,260
145340,85,42,PSI*,PSI*,12/02/2011 10:22,227
145340,52,18,PSI*,PSI*,12/02/2011 10:22,1016
145360,46,39,PSI*,PSI*,12/02/2011 10:22,260
145360,30,45,PC*,PC*,12/02/2011 10:22,741
145360,85,42,PSI*,PSI*,12/02/2011 10:22,227
145360,52,18,PSI*,PSI*,12/02/2011 10:22,1016
145380,56,88,PC,PC,12/02/2011 10:23,323
145380,46,39,PSI*,PSI*,12/02/2011 10:23,260
145380,30,45,PC*,PC*,12/02/2011 10:23,741
145380,88,125,PC,PC,12/02/2011 10:23,1018
145380,85,42,PSI*,PSI*,12/02/2011 10:23,227
145380,52,18,PSI*,PSI*,12/02/2011 10:23,1016
145380,100,62,PC,PC,12/02/2011 10:23,1019
145400,56,88,PC,PC,12/02/2011 10:23,323
145400,46,39,PSI*,PSI*,12/02/2011 10:23,260
145400,30,45,PC*,PC*,12/02/2011 10:23,741
145400,88,125,PC,PC,12/02/2011 10:23,1018
145400,85,42,PSI*,PSI*,12/02/2011 10:23,227
145400,28,36,PC,PC,12/02/2011 10:23,606
145400,52,18,PSI*,PSI*,12/02/2011 10:23,1016
145420,46,39,PSI*,PSI*,12/02/2011 10:23,260
145420,75,100,PC,PC,12/02/2011 10:23,1020
145420,30,45,PC*,PC*,12/02/2011 10:23,741
145420,28,100,PC,PC,12/02/2011 10:23,30
145420,85,42,PSI*,PSI*,12/02/2011 10:23,227
145420,52,18,PSI*,PSI*,12/02/2011 10:23,1016
145420,81,100,PC,PC,12/02/2011 10:23,1021
145440,28,75,PC,PC,12/02/2011 10:24,1022
145440,28,81,PC,PC,12/02/2011 10:24,129
145440,58,37,PC,PC,12/02/2011 10:24,825
145440,46,39,PSI*,PSI*,12/02/2011 10:24,260
145440,75,100,PC,PC,12/02/2011 10:24,1020
145440,28,100,PC,PC,12/02/2011 10:24,30
145440,85,42,PSI*,PSI*,12/02/2011 10:24,227
145440,52,18,PSI*,PSI*,12/02/2011 10:24,1016
145440,81,100,PC,PC,12/02/2011 10:24,1021
145460,67,108,PC,PC,12/02/2011 10:24,236
145460,58,37,PC,PC,12/02/2011 10:24,825
145460,46,39,PSI*,PSI*,12/02/2011 10:24,260
145460,56,125,PC,PC,12/02/2011 10:24,1023
145460,28,100,PC,PC,12/02/2011 10:24,30
145460,85,42,PSI*,PSI*,12/02/2011 10:24,227
145460,52,18,PSI*,PSI*,12/02/2011 10:24,1016
145460,81,100,PC,PC,12/02/2011 10:24,1021
145480,90,95,PC*,PC*,12/02/2011 10:24,192
145480,46,39,PSI*,PSI*,12/02/2011 10:24,260
145480,36,67,PC,PC,12/02/2011 10:24,451
145480,85,42,PSI*,PSI*,12/02/2011 10:24,227
145480,52,18,PSI*,PSI*,12/02/2011 10:24,1016
145500,46,39,PSI*,PSI*,12/02/2011 10:25,260
145500,85,42,PSI*,PSI*,12/02/2011 10:25,227
145500,52,18,PSI*,PSI*,12/02/2011 10:25,1016
145520,46,39,PSI*,PSI*,12/02/2011 10:25,260
145520,81,26,PC,PC,12/02/2011 10:25,99
145520,15,50,PC,PC,12/02/2011 10:25,1024
145520,85,42,PSI*,PSI*,12/02/2011 10:25,227
145520,52,18,PSI*,PSI*,12/02/2011 10:25,1016
145520,53,14,PSI*,PSI*,12/02/2011 10:25,754
145540,46,39,PSI*,PSI*,12/02/2011 10:25,260
145540,38,42,PSI*,PSI*,12/02/2011 10:25,112
145540,28,100,PC,PC,12/02/2011 10:25,30
145540,85,42,PSI*,PSI*,12/02/2011 10:25,227
145540,52,18,PSI*,PSI*,12/02/2011 10:25,1016
145540,34,74,PSI*,PSI*,12/02/2011 10:25,247
145560,58,37,PC,PC,12/02/2011 10:26,825
145560,46,39,PSI*,PSI*,12/02/2011 10:26,260
145560,28,100,PC,PC,12/02/2011 10:26,30
145560,85,42,PSI*,PSI*,12/02/2011 10:26,227
145560,52,18,PSI*,PSI*,12/02/2011 10:26,1016
145560,53,14,PSI*,PSI*,12/02/2011 10:26,754
145560,103,58,PC,PC,12/02/2011 10:26,405
145580,58,37,PC,PC,12/02/2011 10:26,825
145580,46,39,PSI*,PSI*,12/02/2011 10:26,260
145580,81,27,PC,PC,12/02/2011 10:26,547
145580,28,108,PC,PC,12/02/2011 10:26,885
145580,100,108,PC,PC,12/02/2011 10:26,1025
145580,85,42,PSI*,PSI*,12/02/2011 10:26,227
145580,81,67,PC,PC,12/02/2011 10:26,951
145580,52,18,PSI*,PSI*,12/02/2011 10:26,1016
145580,34,74,PSI*,PSI*,12/02/2011 10:26,247
145580,36,108,PC,PC,12/02/2011 10:26,446
145600,104,63,PC,PC,12/02/2011 10:26,325
145600,46,39,PSI*,PSI*,12/02/2011 10:26,260
145600,85,42,PSI*,PSI*,12/02/2011 10:26,227
145600,52,18,PSI*,PSI*,12/02/2011 10:26,1016
145600,28,27,PC,PC,12/02/2011 10:26,471
145600,34,74,PSI*,PSI*,12/02/2011 10:26,247
145620,24,110,PC,PC,12/02/2011 10:27,877
145620,46,39,PSI*,PSI*,12/02/2011 10:27,260
145620,85,42,PSI*,PSI*,12/02/2011 10:27,227
145620,52,18,PSI*,PSI*,12/02/2011 10:27,1016
145620,34,74,PSI*,PSI*,12/02/2011 10:27,247
145640,65,22,PSI*,PSI*,12/02/2011 10:27,1014
145640,46,39,PSI*,PSI*,12/02/2011 10:27,260
145640,86,65,PSI*,PSI*,12/02/2011 10:27,119
145640,85,42,PSI*,PSI*,12/02/2011 10:27,227
145640,52,18,PSI*,PSI*,12/02/2011 10:27,1016
145640,34,74,PSI*,PSI*,12/02/2011 10:27,247
145660,46,39,PSI*,PSI*,12/02/2011 10:27,260
145660,60,114,PSI*,PSI*,12/02/2011 10:27,874
145660,86,65,PSI*,PSI*,12/02/2011 10:27,119
145660,85,42,PSI*,PSI*,12/02/2011 10:27,227
145660,52,18,PSI*,PSI*,12/02/2011 10:27,1016
145680,46,39,PSI*,PSI*,12/02/2011 10:28,260
145680,85,42,PSI*,PSI*,12/02/2011 10:28,227
145680,52,18,PSI*,PSI*,12/02/2011 10:28,1016
145680,34,74,PSI*,PSI*,12/02/2011 10:28,247
145700,46,39,PSI*,PSI*,12/02/2011 10:28,260
145700,85,42,PSI*,PSI*,12/02/2011 10:28,227
145700,52,18,PSI*,PSI*,12/02/2011 10:28,1016
145720,46,39,PSI*,PSI*,12/02/2011 10:28,260
145720,85,42,PSI*,PSI*,12/02/2011 10:28,227
145720,52,18,PSI*,PSI*,12/02/2011 10:28,1016
145720,53,14,PSI*,PSI*,12/02/2011 10:28,754
145740,46,39,PSI*,PSI*,12/02/2011 10:29,260
145740,85,42,PSI*,PSI*,12/02/2011 10:29,227
145740,52,18,PSI*,PSI*,12/02/2011 10:29,1016
145760,46,39,PSI*,PSI*,12/02/2011 10:29,260
145760,85,42,PSI*,PSI*,12/02/2011 10:29,227
145760,52,18,PSI*,PSI*,12/02/2011 10:29,1016
145780,46,39,PSI*,PSI*,12/02/2011 10:29,260
145780,85,42,PSI*,PSI*,12/02/2011 10:29,227
145780,52,18,PSI*,PSI*,12/02/2011 10:29,1016
145800,46,39,PSI*,PSI*,12/02/2011 10:30,260
145800,85,42,PSI*,PSI*,12/02/2011 10:30,227
145800,52,18,PSI*,PSI*,12/02/2011 10:30,1016
145820,46,39,PSI*,PSI*,12/02/2011 10:30,260
145820,85,42,PSI*,PSI*,12/02/2011 10:30,227
145820,52,18,PSI*,PSI*,12/02/2011 10:30,1016
145840,46,39,PSI*,PSI*,12/02/2011 10:30,260
145840,85,42,PSI*,PSI*,12/02/2011 10:30,227
145840,52,18,PSI*,PSI*,12/02/2011 10:30,1016
145860,46,39,PSI*,PSI*,12/02/2011 10:31,260
145860,85,42,PSI*,PSI*,12/02/2011 10:31,227
145860,52,18,PSI*,PSI*,12/02/2011 10:31,1016
145880,90,95,PC*,PC*,12/02/2011 10:31,192
145880,46,39,PSI*,PSI*,12/02/2011 10:31,260
145880,85,42,PSI*,PSI*,12/02/2011 10:31,227
145880,52,18,PSI*,PSI*,12/02/2011 10:31,1016
145900,90,95,PC*,PC*,12/02/2011 10:31,192
145900,46,39,PSI*,PSI*,12/02/2011 10:31,260
145900,85,42,PSI*,PSI*,12/02/2011 10:31,227
145900,52,18,PSI*,PSI*,12/02/2011 10:31,1016
145920,46,39,PSI*,PSI*,12/02/2011 10:32,260
145920,85,42,PSI*,PSI*,12/02/2011 10:32,227
145920,52,18,PSI*,PSI*,12/02/2011 10:32,1016
145940,46,39,PSI*,PSI*,12/02/2011 10:32,260
145940,85,42,PSI*,PSI*,12/02/2011 10:32,227
145960,90,95,PC*,PC*,12/02/2011 10:32,192
145960,46,39,PSI*,PSI*,12/02/2011 10:32,260
145960,85,42,PSI*,PSI*,12/02/2011 10:32,227
145980,46,39,PSI*,PSI*,12/02/2011 10:33,260
145980,1,71,PC*,PC*,12/02/2011 10:33,483
145980,85,42,PSI*,PSI*,12/02/2011 10:33,227
146000,46,39,PSI*,PSI*,12/02/2011 10:33,260
146000,85,42,PSI*,PSI*,12/02/2011 10:33,227
146020,46,39,PSI*,PSI*,12/02/2011 10:33,260
146020,85,42,PSI*,PSI*,12/02/2011 10:33,227
146020,52,18,PSI*,PSI*,12/02/2011 10:33,1016
146040,90,95,PC*,PC*,12/02/2011 10:34,192
146040,46,39,PSI*,PSI*,12/02/2011 10:34,260
146040,85,42,PSI*,PSI*,12/02/2011 10:34,227
146060,90,95,PC*,PC*,12/02/2011 10:34,192
146060,46,39,PSI*,PSI*,12/02/2011 10:34,260
146060,85,42,PSI*,PSI*,12/02/2011 10:34,227
146080,46,39,PSI*,PSI*,12/02/2011 10:34,260
146080,32,113,PC*,PC*,12/02/2011 10:34,218
146080,85,42,PSI*,PSI*,12/02/2011 10:34,227
146100,46,39,PSI*,PSI*,12/02/2011 10:35,260
146100,81,26,PC,PC,12/02/2011 10:35,99
146100,85,42,PSI*,PSI*,12/02/2011 10:35,227
146120,90,95,PC*,PC*,12/02/2011 10:35,192
146120,46,39,PSI*,PSI*,12/02/2011 10:35,260
146120,85,42,PSI*,PSI*,12/02/2011 10:35,227
146120,52,18,PSI*,PSI*,12/02/2011 10:35,1016
146140,90,95,PC*,PC*,12/02/2011 10:35,192
146140,46,39,PSI*,PSI*,12/02/2011 10:35,260
146140,103,49,PC,PC,12/02/2011 10:35,204
146140,85,42,PSI*,PSI*,12/02/2011 10:35,227
146140,90,77,PC*,PC*,12/02/2011 10:35,39
146160,46,39,PSI*,PSI*,12/02/2011 10:36,260
146160,85,42,PSI*,PSI*,12/02/2011 10:36,227
146160,101,70,PC*,PC*,12/02/2011 10:36,652
146180,46,39,PSI*,PSI*,12/02/2011 10:36,260
146180,85,42,PSI*,PSI*,12/02/2011 10:36,227
146200,46,39,PSI*,PSI*,12/02/2011 10:36,260
146200,103,49,PC,PC,12/02/2011 10:36,204
146200,85,42,PSI*,PSI*,12/02/2011 10:36,227
146220,46,39,PSI*,PSI*,12/02/2011 10:37,260
146220,85,42,PSI*,PSI*,12/02/2011 10:37,227
146240,46,39,PSI*,PSI*,12/02/2011 10:37,260
146240,85,42,PSI*,PSI*,12/02/2011 10:37,227
146260,46,39,PSI*,PSI*,12/02/2011 10:37,260
146260,85,42,PSI*,PSI*,12/02/2011 10:37,227
146280,46,39,PSI*,PSI*,12/02/2011 10:38,260
146280,85,42,PSI*,PSI*,12/02/2011 10:38,227
146280,101,70,PC*,PC*,12/02/2011 10:38,652
146300,46,39,PSI*,PSI*,12/02/2011 10:38,260
146300,81,26,PC,PC,12/02/2011 10:38,99
146300,85,42,PSI*,PSI*,12/02/2011 10:38,227
146320,46,39,PSI*,PSI*,12/02/2011 10:38,260
146320,81,26,PC,PC,12/02/2011 10:38,99
146320,85,42,PSI*,PSI*,12/02/2011 10:38,227
146320,101,70,PC*,PC*,12/02/2011 10:38,652
146340,46,39,PSI*,PSI*,12/02/2011 10:39,260
146340,85,42,PSI*,PSI*,12/02/2011 10:39,227
146340,52,18,PSI*,PSI*,12/02/2011 10:39,1016
146360,46,39,PSI*,PSI*,12/02/2011 10:39,260
146360,85,42,PSI*,PSI*,12/02/2011 10:39,227
146380,46,39,PSI*,PSI*,12/02/2011 10:39,260
146380,45,83,PC*,PC*,12/02/2011 10:39,1012
146380,91,96,PSI*,PSI*,12/02/2011 10:39,89
146380,8,116,PSI*,PSI*,12/02/2011 10:39,121
146380,85,42,PSI*,PSI*,12/02/2011 10:39,227
146400,46,39,PSI*,PSI*,12/02/2011 10:40,260
146400,91,96,PSI*,PSI*,12/02/2011 10:40,89
146400,8,116,PSI*,PSI*,12/02/2011 10:40,121
146400,85,42,PSI*,PSI*,12/02/2011 10:40,227
146420,46,39,PSI*,PSI*,12/02/2011 10:40,260
146420,45,83,PC*,PC*,12/02/2011 10:40,1012
146420,91,96,PSI*,PSI*,12/02/2011 10:40,89
146420,8,116,PSI*,PSI*,12/02/2011 10:40,121
146420,85,42,PSI*,PSI*,12/02/2011 10:40,227
146440,46,39,PSI*,PSI*,12/02/2011 10:40,260
146440,45,83,PC*,PC*,12/02/2011 10:40,1012
146440,85,42,PSI*,PSI*,12/02/2011 10:40,227
146440,101,70,PC*,PC*,12/02/2011 10:40,652
146460,34,114,PSI*,PSI*,12/02/2011 10:41,1013
146460,46,39,PSI*,PSI*,12/02/2011 10:41,260
146460,45,83,PC*,PC*,12/02/2011 10:41,1012
146460,91,96,PSI*,PSI*,12/02/2011 10:41,89
146460,85,42,PSI*,PSI*,12/02/2011 10:41,227
146460,101,70,PC*,PC*,12/02/2011 10:41,652
146480,34,114,PSI*,PSI*,12/02/2011 10:41,1013
146480,46,39,PSI*,PSI*,12/02/2011 10:41,260
146480,85,42,PSI*,PSI*,12/02/2011 10:41,227
146500,34,114,PSI*,PSI*,12/02/2011 10:41,1013
146500,46,39,PSI*,PSI*,12/02/2011 10:41,260
146500,85,42,PSI*,PSI*,12/02/2011 10:41,227
146500,53,14,PSI*,PSI*,12/02/2011 10:41,754
146520,34,114,PSI*,PSI*,12/02/2011 10:42,1013
146520,46,39,PSI*,PSI*,12/02/2011 10:42,260
146520,85,42,PSI*,PSI*,12/02/2011 10:42,227
146520,53,14,PSI*,PSI*,12/02/2011 10:42,754
146520,101,70,PC*,PC*,12/02/2011 10:42,652
146540,34,114,PSI*,PSI*,12/02/2011 10:42,1013
146540,46,39,PSI*,PSI*,12/02/2011 10:42,260
146540,60,114,PSI*,PSI*,12/02/2011 10:42,874
146540,85,42,PSI*,PSI*,12/02/2011 10:42,227
146540,101,70,PC*,PC*,12/02/2011 10:42,652
146560,34,114,PSI*,PSI*,12/02/2011 10:42,1013
146560,46,39,PSI*,PSI*,12/02/2011 10:42,260
146560,85,42,PSI*,PSI*,12/02/2011 10:42,227
146560,101,70,PC*,PC*,12/02/2011 10:42,652
146580,34,114,PSI*,PSI*,12/02/2011 10:43,1013
146580,46,39,PSI*,PSI*,12/02/2011 10:43,260
146580,32,113,PC*,PC*,12/02/2011 10:43,218
146580,85,42,PSI*,PSI*,12/02/2011 10:43,227
146600,34,114,PSI*,PSI*,12/02/2011 10:43,1013
146600,46,39,PSI*,PSI*,12/02/2011 10:43,260
146600,3,79,PC*,PC*,12/02/2011 10:43,181
146600,65,72,PSI*,PSI*,12/02/2011 10:43,131
146600,85,42,PSI*,PSI*,12/02/2011 10:43,227
146600,101,70,PC*,PC*,12/02/2011 10:43,652
146620,34,114,PSI*,PSI*,12/02/2011 10:43,1013
146620,46,39,PSI*,PSI*,12/02/2011 10:43,260
146620,65,72,PSI*,PSI*,12/02/2011 10:43,131
146620,32,113,PC*,PC*,12/02/2011 10:43,218
146620,85,42,PSI*,PSI*,12/02/2011 10:43,227
146640,34,114,PSI*,PSI*,12/02/2011 10:44,1013
146640,51,11,PC*,PC*,12/02/2011 10:44,163
146640,46,39,PSI*,PSI*,12/02/2011 10:44,260
146640,65,72,PSI*,PSI*,12/02/2011 10:44,131
146640,32,113,PC*,PC*,12/02/2011 10:44,218
146640,85,42,PSI*,PSI*,12/02/2011 10:44,227
146660,34,114,PSI*,PSI*,12/02/2011 10:44,1013
146660,51,11,PC*,PC*,12/02/2011 10:44,163
146660,46,39,PSI*,PSI*,12/02/2011 10:44,260
146660,65,72,PSI*,PSI*,12/02/2011 10:44,131
146660,32,113,PC*,PC*,12/02/2011 10:44,218
146660,85,42,PSI*,PSI*,12/02/2011 10:44,227
146680,34,114,PSI*,PSI*,12/02/2011 10:44,1013
146680,46,39,PSI*,PSI*,12/02/2011 10:44,260
146680,65,72,PSI*,PSI*,12/02/2011 10:44,131
146680,85,42,PSI*,PSI*,12/02/2011 10:44,227
146700,36,37,PC,PC,12/02/2011 10:45,1026
146700,34,114,PSI*,PSI*,12/02/2011 10:45,1013
146700,46,39,PSI*,PSI*,12/02/2011 10:45,260
146700,3,79,PC*,PC*,12/02/2011 10:45,181
146700,65,72,PSI*,PSI*,12/02/2011 10:45,131
146700,32,113,PC*,PC*,12/02/2011 10:45,218
146700,85,42,PSI*,PSI*,12/02/2011 10:45,227
146700,52,18,PSI*,PSI*,12/02/2011 10:45,1016
146720,34,114,PSI*,PSI*,12/02/2011 10:45,1013
146720,46,39,PSI*,PSI*,12/02/2011 10:45,260
146720,3,79,PC*,PC*,12/02/2011 10:45,181
146720,65,72,PSI*,PSI*,12/02/2011 10:45,131
146720,85,42,PSI*,PSI*,12/02/2011 10:45,227
146740,34,114,PSI*,PSI*,12/02/2011 10:45,1013
146740,46,39,PSI*,PSI*,12/02/2011 10:45,260
146740,85,42,PSI*,PSI*,12/02/2011 10:45,227
146760,34,114,PSI*,PSI*,12/02/2011 10:46,1013
146760,46,39,PSI*,PSI*,12/02/2011 10:46,260
146760,85,42,PSI*,PSI*,12/02/2011 10:46,227
146780,34,114,PSI*,PSI*,12/02/2011 10:46,1013
146780,46,39,PSI*,PSI*,12/02/2011 10:46,260
146780,85,42,PSI*,PSI*,12/02/2011 10:46,227
146800,34,114,PSI*,PSI*,12/02/2011 10:46,1013
146800,51,11,PC*,PC*,12/02/2011 10:46,163
146800,46,39,PSI*,PSI*,12/02/2011 10:46,260
146800,45,83,PC*,PC*,12/02/2011 10:46,1012
146800,85,42,PSI*,PSI*,12/02/2011 10:46,227
146800,101,70,PC*,PC*,12/02/2011 10:46,652
146820,34,114,PSI*,PSI*,12/02/2011 10:47,1013
146820,46,39,PSI*,PSI*,12/02/2011 10:47,260
146820,32,113,PC*,PC*,12/02/2011 10:47,218
146820,85,42,PSI*,PSI*,12/02/2011 10:47,227
146820,101,70,PC*,PC*,12/02/2011 10:47,652
146840,34,114,PSI*,PSI*,12/02/2011 10:47,1013
146840,46,39,PSI*,PSI*,12/02/2011 10:47,260
146840,32,113,PC*,PC*,12/02/2011 10:47,218
146840,85,42,PSI*,PSI*,12/02/2011 10:47,227
146860,34,114,PSI*,PSI*,12/02/2011 10:47,1013
146860,46,39,PSI*,PSI*,12/02/2011 10:47,260
146860,85,42,PSI*,PSI*,12/02/2011 10:47,227
146880,34,114,PSI*,PSI*,12/02/2011 10:48,1013
146880,51,11,PC*,PC*,12/02/2011 10:48,163
146880,46,39,PSI*,PSI*,12/02/2011 10:48,260
146880,85,42,PSI*,PSI*,12/02/2011 10:48,227
146900,34,114,PSI*,PSI*,12/02/2011 10:48,1013
146900,51,11,PC*,PC*,12/02/2011 10:48,163
146900,46,39,PSI*,PSI*,12/02/2011 10:48,260
146900,85,42,PSI*,PSI*,12/02/2011 10:48,227
146920,34,114,PSI*,PSI*,12/02/2011 10:48,1013
146920,51,11,PC*,PC*,12/02/2011 10:48,163
146920,46,39,PSI*,PSI*,12/02/2011 10:48,260
146920,85,42,PSI*,PSI*,12/02/2011 10:48,227
146940,34,114,PSI*,PSI*,12/02/2011 10:49,1013
146940,51,11,PC*,PC*,12/02/2011 10:49,163
146940,46,39,PSI*,PSI*,12/02/2011 10:49,260
146940,85,42,PSI*,PSI*,12/02/2011 10:49,227
146960,34,114,PSI*,PSI*,12/02/2011 10:49,1013
146960,51,11,PC*,PC*,12/02/2011 10:49,163
146960,46,39,PSI*,PSI*,12/02/2011 10:49,260
146960,19,10,PSI*,PSI*,12/02/2011 10:49,1002
146960,85,42,PSI*,PSI*,12/02/2011 10:49,227
146980,34,114,PSI*,PSI*,12/02/2011 10:49,1013
146980,51,11,PC*,PC*,12/02/2011 10:49,163
146980,46,39,PSI*,PSI*,12/02/2011 10:49,260
146980,85,42,PSI*,PSI*,12/02/2011 10:49,227
146980,90,77,PC*,PC*,12/02/2011 10:49,39
147000,34,114,PSI*,PSI*,12/02/2011 10:50,1013
147000,46,39,PSI*,PSI*,12/02/2011 10:50,260
147000,65,72,PSI*,PSI*,12/02/2011 10:50,131
147000,85,42,PSI*,PSI*,12/02/2011 10:50,227
147000,90,77,PC*,PC*,12/02/2011 10:50,39
147020,34,114,PSI*,PSI*,12/02/2011 10:50,1013
147020,46,39,PSI*,PSI*,12/02/2011 10:50,260
147020,32,113,PC*,PC*,12/02/2011 10:50,218
147020,85,42,PSI*,PSI*,12/02/2011 10:50,227
